bin center,errors,LF
42.2,6.117824406306442e-06,7.834637947275802e-05
42.6,4.753272153547695e-06,4.729446077928685e-05
43.0,2.3886091302670125e-06,1.1943045651335064e-05
43.4,9.55443652106805e-07,1.91088730421361e-06
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
