bin center,errors,LF
42.2,1.0933139290448931e-05,0.00023346796748896265
42.6,8.443974475046166e-06,0.00013926159464253913
43.0,4.830114912786136e-06,4.556721295288964e-05
43.4,2.0479646270961635e-06,8.191858508384654e-06
43.8,5.119911567740409e-07,5.119911567740409e-07
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
