index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
29667,86182241,-9.393528615777617,0.040315573458273433,8.705212,5.136181701377999e+42,2.9017975714e+43,26.694861,0.23274225
30897,86184294,-8.90974173427834,-0.7659958957071873,8.705591,3.1038083377774003e+42,4.4467168163000005e+42,27.324671,0.017300074
31292,84906903,-10.361102378776168,-8.587217146612156,8.698267,2.1069820080014936e+42,3.0013988717969994e+42,27.754934,0.010268297
33628,86294531,-6.329545032948866,-4.2331352131186675,8.69997,2.694786829559e+42,1.4410624757e+43,26.516632,0.057624495
33629,86294533,-6.410176179865412,-4.2331352131186675,8.702119,5.560217926613999e+42,7.920538356999999e+42,26.876829,0.021937822
33642,86294658,-6.490807326781958,-4.1525040662021215,8.698978,2.2257263285839997e+42,1.1902279831999998e+43,26.812363,0.10861
33646,86294706,-6.329545032948866,-4.2331352131186675,8.70104,6.553815162910601e+42,1.524143061142e+43,27.148888,0.10091797
33677,86295732,-6.329545032948866,-3.5880860377863,8.71031,8.099461276465999e+42,1.1603812717e+43,26.842784,0.044822124
34982,86297986,-6.1682827391157735,-5.200708976117221,8.694458,8.49439984953e+42,1.1557006598e+43,26.426998,0.050408641
35063,86295929,-5.603864710699952,-5.684495857616498,8.710365,5.607853476434999e+42,7.629732621e+42,27.028419,0.019675634
36602,84931111,-5.039446682284129,-9.393528615777617,8.711947,2.4904610739142005e+42,3.567995807900001e+42,27.567158,0.014563209
37017,88751573,0.927258189540281,10.925520407191993,8.705033,4.0521686908119996e+42,3.4340412633999997e+42,27.634576,0.012658121
39396,87588971,0.6047336018740955,2.297987687121564,8.692893,2.83329680018e+42,1.3178124652e+43,26.547194,0.037289535
39449,87589221,0.36284016112445894,1.3304139241230113,8.711182,1.122035067846e+43,7.285941999000001e+43,25.987005,0.27964869
39808,86298576,-1.3304139241230095,-6.732700767531597,8.693445,2.6540486923080002e+42,1.5704430132e+43,26.204979,0.10816941
40569,86097836,2.297987687121564,-0.6047336018740955,8.693577,7.41413560882e+42,2.5565984858e+43,25.903267,0.13128776
45557,86322529,5.603864710699954,-7.135856502114327,8.692772,3.1984807657219997e+42,7.421069062e+42,26.743618,0.037607863
48254,86331708,7.458381089780514,-6.813331914448143,8.711101,2.558397883158e+42,3.644441429e+42,27.644429,0.016812222
50148,84841833,9.232266321944525,-10.441733525692715,8.701941,4.080017282568e+42,2.1935576788e+43,28.810136,0.088773167
