index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
1563,116650988,-11.262993398675675,6.2756900487085865,8.307892,2.0536933290194997e+42,2.7941405837e+42,27.778668,0.013632914
4998,115099943,-10.681141341179513,-4.197646986222299,8.290095,2.1855376124747998e+42,5.3047029429e+42,27.298099,0.045067295
5688,116529526,-6.109446603709683,4.945742488717364,8.292923,3.4856834528399997e+42,8.106240587999999e+42,26.885808,0.047089257
6435,113254712,-9.766802393685548,-8.852463446191582,8.289043,2.5190542817440002e+42,1.6357495336e+43,26.835637,0.042888633
6438,113254753,-9.766802393685548,-8.852463446191582,8.290722,2.3189481247095992e+42,5.628514865799998e+42,27.026913,0.02551423
6761,116417695,-4.197646986222299,6.940663828704201,8.301024,5.19341964207e+42,4.4012030865000003e+42,28.630355,0.007444054
6854,116529805,-5.776959713711877,4.530133876220107,8.296674,2.224146055665e+42,6.801669895e+42,26.859411,0.046211324
6860,116528596,-5.444472823714071,5.3613511012146216,8.294793,2.4596040867926e+42,5.8284457033e+42,27.163279,0.029560336
7392,114980836,-7.605637608699809,-6.109446603709683,8.299152,4.333521655785999e+42,1.0269008662999998e+43,26.814579,0.059808426
7486,113256229,-8.353733111194872,-8.519976556193775,8.29592,2.0089792813421e+42,4.6612048291000004e+42,27.333694,0.031644826
7489,113256331,-8.519976556193775,-8.270611388695421,8.29715,1.0772524029329999e+43,1.4656495278e+43,26.59392,0.052730088
9681,114987173,-5.195107656215716,-3.532673206226687,8.311443,4.744986181871999e+42,4.0211747303999994e+42,27.571677,0.017517963
9867,114986226,-4.862620766217911,-4.696377321219008,8.30354,6.092182480856e+42,5.1628665092e+42,27.29261,0.016194828
10795,116423215,-1.2883866987414963,5.278229378715169,8.311549,2.196233807625e+42,3.1285381875000004e+42,27.527563,0.02158303
13611,113276219,-2.8676994262310753,-9.517437226187193,8.290442,6.202430937809e+42,1.4390791039000002e+43,26.216331,0.15578279
13635,113268032,-3.7820383737250416,-9.351193781188291,8.305766,2.2953490305508698e+42,3.288465659815e+42,27.665008,0.023202585
13640,113273586,-4.031403541223395,-9.849924116184999,8.288983,6.097591869599998e+42,8.296043359999999e+42,26.876401,0.039819976
13644,113268108,-3.366429761227784,-9.184950336189388,8.311763,3.213388449897999e+42,1.7183895453999995e+43,26.27138,0.12318062
14887,114852409,-0.623412918745886,-2.6183342587327205,8.296207,3.11949669675e+42,9.53974525e+42,26.817884,0.038503295
15140,113158325,-1.4546301437404008,-5.527594546213522,8.293922,2.497371574194e+42,2.1164165883e+42,28.188481,0.0105762
15143,114991788,-1.537751866239851,-6.026324881210231,8.309969,4.3208336143079996e+42,1.0238942214e+43,27.250715,0.045738548
15942,116311702,3.2833080387283347,8.769341723692131,8.311342,2.7231779503635003e+42,3.7050040141000004e+42,27.460727,0.032441574
16025,116418792,2.784577703731625,7.356272441201458,8.310038,9.094048314858001e+42,1.2954484779000003e+43,26.659779,0.069988969
18430,118254806,6.6912986612058445,10.598019618680064,8.305509,3.9532615601745e+42,5.3785871567e+42,27.14315,0.045589263
20728,115003207,3.2001863162288826,-7.771881053698713,8.305894,2.40451230086e+42,5.836194905000001e+42,27.326186,0.01352802
22411,116230629,11.013628231177321,10.348654451181709,8.294289,4.01242946631e+42,9.331231317e+42,26.854325,0.033312476
22488,116232989,11.096749953676774,9.517437226187193,8.297647,2.4266857856219997e+42,3.8518821993999996e+43,25.684873,0.26007713
22581,116323184,9.933045838684452,7.938124498697616,8.309642,3.874862577145e+42,1.3501263335e+43,26.541171,0.11362712
23337,114867448,7.522515886200359,-4.530133876220105,8.303876,6.57328391109e+42,9.363652295e+42,26.485016,0.040306706
25785,114875476,8.436854833694326,-7.771881053698713,8.306391,1.165327469478e+43,9.875656521e+42,26.500899,0.063001599
26047,114883068,11.013628231177321,-3.532673206226687,8.295134,2.1294696866400002e+42,1.7312761680000003e+43,25.967673,0.057579465
