index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
28561,86076605,-8.929469373816632,4.362800105015433,8.547238,5.894410123902998e+42,2.0538014368999996e+43,26.597559,0.17174785
29251,86076711,-8.766374042788017,4.281252439501127,8.548788,2.0152981225931994e+42,5.4029440283999986e+42,27.107133,0.03451269
33498,84733976,-6.483039408387418,-5.667562753244346,8.543052,2.971575259801201e+42,4.2330131906000017e+42,27.597395,0.023067304
33500,84734035,-6.401491742873111,-5.586015087730039,8.548018,3.2052857290399996e+42,7.436857839999999e+42,26.8339,0.043136942
36123,84732937,-3.8735141119295884,-6.075301080815882,8.553202,4.0044144790260005e+42,1.2245915838e+43,26.589601,0.085870493
37436,84736975,-2.568751463700674,-3.7919664464152816,8.559087,6.083657291195999e+42,5.1556417721999995e+42,27.580151,0.019691026
38920,84825839,-2.731846794729288,-8.68482637727371,8.557044,2.788013603567e+42,6.468709057e+42,27.105496,0.022226823
41755,86104764,3.058037456786518,-2.2425608016434464,8.550739,3.525955194719999e+42,4.797217951999999e+42,27.98373,0.029323661
42714,86105162,4.525895436044047,-1.1824411499574532,8.539445,2.1418862209519995e+42,4.981130746399999e+42,27.140495,0.047112289
42724,86105385,4.281252439501127,-1.1008934844431453,8.538815,2.6259625964620008e+42,2.2253920309000007e+42,28.035041,0.020297601
44861,86006950,8.684826377273712,4.688990767072663,8.55802,1.5890100255675e+43,4.2600804975000002e+43,25.996445,0.1757045
