index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
53965,185870071,-9.046948160589587,10.651333056063603,7.417114,2.4894768921552e+42,5.8992343416e+42,26.933869,0.051358559
54600,186156922,-11.810055480572615,1.1141561774125108,7.427403,1.1741580523436003e+43,2.8498981853000006e+43,25.78171,0.23602878
60107,185718717,-5.125118416097549,8.512153195431583,7.415671,8.730700365700002e+42,7.398898615000003e+42,26.764497,0.085289782
61023,180708461,-8.33388820704558,-5.125118416097549,7.416998,2.0770686852318003e+42,2.9587873009000006e+42,27.709248,0.034764434
61233,180871752,-9.22521314897559,-6.640370817378565,7.422177,5.510087871443999e+42,7.849128021999999e+42,26.863454,0.045512319
61235,180871773,-9.22521314897559,-6.640370817378565,7.421187,3.0472644947496005e+42,4.365708445200001e+42,28.237271,0.028332634
64504,185729581,-2.183746107728521,8.779550678010589,7.419199,5.0436053877199996e+42,4.274241854e+42,27.248269,0.023035603
66896,185730358,-1.1141561774125108,8.690418183817586,7.417897,4.003341962192001e+42,9.288496432000002e+42,26.631481,0.073467205
67229,185887453,-1.5598186483775152,4.233793474167544,7.425762,9.569612695060002e+42,8.109841267000002e+42,26.805902,0.033663004
67257,185887783,-2.2728786019215206,4.412058462553545,7.426899,2.3022475851559002e+42,5.341641728900001e+42,27.07895,0.021531066
68621,180885399,-5.659913381255555,-11.453525503800611,7.434858,3.5027927922855006e+42,4.765704479300001e+42,27.50535,0.013839869
70122,183434629,-1.6489511425705148,-0.40109622386850347,7.412662,3.997665304081999e+42,9.473140530999999e+42,26.425258,0.098094665
71371,180884256,-5.21425091029055,-11.720922986379614,7.419249,2.18763209985e+42,7.543558965000001e+42,26.80645,0.034930477
72577,183435269,-0.13369874128950043,-0.49022871806150303,7.423261,4.050746022393001e+42,3.293289449100001e+43,26.237891,0.29691658
72578,183435324,-0.22283123548250217,-0.49022871806150303,7.423903,3.2315265975284005e+42,4.6296942658000006e+42,27.281685,0.030249682
72579,183435328,-0.04456624709649867,-0.49022871806150303,7.424767,2.32248888718e+42,1.508109667e+43,26.130811,0.052166763
73350,183607795,-2.5402760845005234,-6.640370817378565,7.419184,2.6811782771080005e+42,2.2721849806000006e+42,27.892785,0.014129356
73364,183608290,-2.2728786019215206,-6.818635805764566,7.431359,2.677665463122e+42,1.4396050877e+43,26.513987,0.11121544
73369,183608342,-2.2728786019215206,-6.996900794150568,7.43009,1.3950288939834e+43,1.9872206467000002e+43,26.018309,0.12237293
73387,183603402,-1.4706861541845135,-6.551238323185563,7.413264,8.500953531419999e+42,1.1565923172e+43,26.404671,0.10602734
73598,180903445,-2.0054811193425195,-8.868683172203585,7.413547,4.16064509874e+42,5.92684487e+42,27.341713,0.027447541
73950,180901339,-3.431601026430532,-11.899187974765615,7.41534,6.181511192387999e+42,2.1538366523999998e+43,25.732754,0.14920201
76011,180894527,-1.3815536599915117,-10.473068067677602,7.416152,5.695039263539998e+42,1.9638066425999996e+43,25.882519,0.051150803
76016,180894591,-1.3815536599915117,-10.383935573484601,7.416312,6.88789190817e+43,9.811811835e+43,27.801303,1.0229417
76017,180894639,-1.292421165798512,-10.2948030792916,7.417106,4.3967748808479996e+42,1.5319773104e+43,26.748769,0.075562645
76018,180894669,-1.4706861541845135,-10.473068067677602,7.41702,4.9284911443700005e+42,7.060875565000001e+42,26.776028,0.03788025
76022,180894726,-1.4706861541845135,-10.2948030792916,7.41472,2.7642540101659998e+42,6.550364953e+42,26.956357,0.02512744
76026,180894799,-1.4706861541845135,-10.562200561870602,7.412756,2.1436572135821003e+42,5.747070277700001e+42,27.093121,0.028546699
76046,180895028,-1.3815536599915117,-10.740465550256605,7.417747,2.26787338063e+43,5.274124141e+43,27.440202,0.29923596
76081,180891717,-0.9358911890265074,-10.027405596712597,7.427411,8.930065545179998e+42,1.2720891089999996e+43,26.512616,0.063480991
76098,180891277,-1.6489511425705148,-9.849140608326595,7.435711,4.6482684424479995e+42,6.659410376e+42,27.396487,0.019700607
76105,180891393,-1.6489511425705148,-10.027405596712597,7.437248,6.452801215636002e+42,1.4971696556000005e+43,26.28312,0.056867245
76123,180900264,-1.7380836367635166,-9.046948160589587,7.432892,4.0452810706220015e+42,9.585974101000004e+42,26.555218,0.026684583
76124,180891822,-1.2032886716055105,-9.136080654782589,7.426976,5.0354732239639993e+42,4.2673501897999994e+42,27.399762,0.024898371
76487,187958593,5.392515898676553,11.096995527028607,7.420816,7.795340268534003e+42,1.1104473317000005e+43,26.47396,0.083974401
76488,187958615,5.4816483928695545,11.00786303283561,7.422958,3.1032709260209994e+42,1.0812790682999998e+43,29.164882,0.10266473
76799,185736217,4.5011909567465445,4.768588439325548,7.421409,7.200619203024e+42,1.0257292312000001e+43,26.27708,0.077665223
77720,180910152,0.579361212254507,-9.492610631554593,7.427258,5.1759806934700006e+42,4.3864243165000006e+42,27.191569,0.034587586
79897,180921261,2.183746107728523,-9.492610631554593,7.42169,2.094647235759e+42,4.8712726413000006e+42,27.183772,0.044632225
81385,185737521,6.996900794150571,4.679455945132548,7.414548,4.47626547732e+42,6.090157112e+42,26.994894,0.024214094
82373,183619996,3.3424685322375325,-6.996900794150568,7.428954,2.5373670384100002e+42,2.1503110495000004e+42,27.965134,0.008877999
82453,183619104,3.1642035438515315,-7.531695759308573,7.427167,4.1098244353500007e+42,9.557731245000002e+42,26.560395,0.041106307
82674,180921018,2.272878601921523,-9.760008114133594,7.426508,2.2910227709730004e+42,6.142152201000001e+42,26.948546,0.039203138
83342,187967117,9.403478137361592,12.077452963151618,7.434025,2.7754541063160004e+42,6.736539093000001e+42,27.052575,0.031746626
83349,187965982,10.116538090905602,11.988320468958616,7.435262,4.8892888829429997e+42,1.3108013091e+43,26.510813,0.094216982
86509,187966761,11.275260515414612,10.651333056063603,7.420978,3.4877350663890014e+42,4.7452177774000017e+42,27.682929,0.069856773
86804,185574024,10.829598044449607,7.086033288343569,7.415048,3.513868074600001e+42,8.171786220000002e+42,26.947774,0.056775889
87168,185746634,9.492610631554594,3.520733520623536,7.434861,2.5256910742840005e+42,8.800317332000003e+42,27.224104,0.052139682
87273,185908779,9.31434564316859,1.381553659991514,7.429174,2.271670708555199e+42,3.254542562399999e+42,27.657507,0.010374926
91967,185744496,12.255717951537621,1.648951142570517,7.415425,3.054772340880001e+42,9.341811440000003e+42,26.637013,0.087422752
91969,185744535,12.255717951537621,1.648951142570517,7.414424,2.1463307934450005e+42,9.982933923000002e+42,27.409509,0.11582943
