index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
100699,160508985,6.403646470180705,10.237121908112012,7.700469,2.1365211444875997e+42,3.0434774137999997e+42,27.794725,0.01195303
100967,160657914,8.581757514459857,6.577895353723037,7.700043,3.9263646604455004e+42,5.341992735300001e+42,27.194695,0.029185711
101346,160508610,5.7066509360113775,10.585619675196677,7.711838,2.0417774455155002e+42,2.7779284973000002e+42,27.80204,0.01353737
101379,162608694,5.793775377782543,8.146135305604025,7.7034,3.779562705515999e+42,5.383992457999999e+42,27.174077,0.051032396
102477,162905526,7.884761980290529,1.786051056308903,7.698978,2.969593119348e+42,9.081324524e+42,26.458772,0.066634299
103368,162906495,6.665019795494206,0.479184429741413,7.689552,2.1414955852625995e+42,5.074634088299999e+42,26.971156,0.037286248
103529,132415911,9.540126373942686,-4.0512865423592235,7.712461,4.1059184603560005e+42,9.729664598000002e+42,26.865133,0.021642452
104623,132414822,8.581757514459857,-4.574033192986219,7.695423,2.7475737338430002e+42,6.374881053e+42,26.899721,0.0526387
105109,132673346,11.805361859993,-10.846993000510176,7.709635,3.326135499910001e+42,7.735198837000003e+42,26.934171,0.018686721
105309,162494526,-2.483046590478233,10.237121908112012,7.698998,2.283438913063e+42,2.9655050819e+43,25.565979,0.15242694
105310,162494547,-2.483046590478233,10.324246349883175,7.695179,1.305719258e+43,4.502480200000001e+43,25.724283,0.34981952
105315,162494637,-2.483046590478233,10.324246349883175,7.696719,2.5635098741200006e+42,1.5168697480000002e+43,26.099941,0.084839017
106680,132564133,8.581757514459857,-10.32424634988318,7.691393,2.4021020263259997e+42,2.2661339871e+43,26.618158,0.08723073
108975,132047546,-2.570171032249399,5.183904285384381,7.709636,4.5182195663049997e+42,2.1014974726999999e+43,25.850713,0.081419124
110210,132424686,5.358153168926713,-8.407508630917524,7.707313,9.122569568595001e+42,1.2411659277000002e+43,26.327844,0.059292604
111036,132052361,-4.399784309443887,4.748282076528549,7.699956,2.6587713522559994e+42,6.300406047999999e+42,26.886224,0.066593179
113807,134434931,-1.176179963910743,-6.577895353723038,7.704445,5.376384228528e+43,1.4413898736e+44,24.727603,1.1126658
115373,134288559,-6.752144237265371,-0.6534333132837471,7.69049,3.913189161410001e+42,1.3493755729000003e+43,26.549762,0.071696925
115576,134289508,-5.793775377782544,-2.221673265164735,7.689669,4.2378021039270003e+42,5.765717148200001e+42,27.625892,0.031084161
115591,134289838,-6.142273144867208,-1.698926614537739,7.69371,3.3669580861839996e+42,4.3726728392e+43,25.3302,0.49504951
116425,134434088,-1.611802172766573,-7.274890887892367,7.709163,2.802919838827e+42,7.514530398999999e+42,26.928655,0.077025578
116470,134434723,-1.873175498080071,-6.665019795494204,7.71191,2.0628519255943997e+42,4.8882747052e+42,27.239623,0.019475812
117955,134162002,-8.668881956231024,-0.5663088715125811,7.700213,3.148481260072e+42,7.641944806e+42,26.746556,0.04562818
118610,134438153,-4.399784309443887,-5.8808998195537106,7.690535,6.046952560003999e+42,5.1245360678e+42,27.224561,0.014479825
118613,134436977,-5.0967798436132155,-6.403646470180706,7.69983,2.0841180015389995e+42,7.261735196999998e+42,26.879801,0.074369378
118756,134437887,-4.312659867672721,-6.665019795494204,7.688022,2.3580694615139998e+42,3.359073307e+42,27.519635,0.026964289
120306,134161799,-9.19162860685802,-1.5246777309954072,7.688116,2.1613471345377996e+42,3.0964858660999995e+42,27.86237,0.015017689
120434,134307858,-8.75600639800219,-1.698926614537739,7.700421,2.952625048635599e+42,4.206018587799999e+42,27.386161,0.027378319
120776,134304770,-7.884761980290529,-4.138410984130389,7.710739,6.008693899435999e+42,8.608443981999999e+42,26.532647,0.07000429
121458,134543321,-3.005793241105229,-11.631112976450668,7.693143,2.4877661592630005e+42,3.2308651419000006e+43,26.327357,0.11171448
124764,136503082,-9.888624141027348,-7.274890887892367,7.688991,5.641374421104001e+42,1.3368185832000002e+43,26.718816,0.060104156
125081,136503441,-10.149997466340848,-7.5362642132058655,7.695739,6.640309860418e+42,3.9291774322e+43,27.389741,0.54368116
125093,136504313,-10.32424634988318,-8.233259747375193,7.691804,4.830796656413001e+42,1.6832044099000006e+43,26.32639,0.15433795
125280,136674953,-9.540126373942686,-9.801499699256185,7.689139,5.1208816727800006e+42,1.1909027146000002e+43,26.217622,0.090508346
125383,136674458,-8.233259747375193,-10.672744116967845,7.706749,1.1009525568781001e+43,2.5544142851e+43,26.603279,0.082154978
125384,136674464,-8.233259747375193,-10.672744116967845,7.700731,7.183925130673997e+42,1.7023519266999995e+43,27.505884,0.15745156
126715,136504519,-10.759868558739008,-7.971886422061695,7.695309,3.299038393832999e+42,4.699484891499999e+42,27.235998,0.027957941
