bin center,errors,LF
42.2,5.563382011583797e-06,6.582682368878195e-05
42.6,4.099035317623855e-06,3.5734561431053056e-05
43.0,1.9948540034703848e-06,8.463448759986252e-06
43.4,1.0513803750786422e-06,2.3509579888850695e-06
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
