bin center,errors,LF
42.2,5.4048054835709e-06,6.114839373483553e-05
42.6,4.109518534876927e-06,3.535141512795179e-05
43.0,2.3403494256429182e-06,1.1465323825281661e-05
43.4,9.55443652106805e-07,1.91088730421361e-06
43.8,6.756006854463625e-07,9.55443652106805e-07
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
