bin center,errors,LF
42.2,2.9822719145090136e-06,1.978215392648251e-05
42.6,2.4211399803229827e-06,1.3038237815181655e-05
43.0,7.787203564503605e-07,1.348783222260171e-06
43.4,4.49594407420057e-07,4.49594407420057e-07
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
