bin center,errors,LF
42.2,2.0954055910364537e-05,0.0007909982643532938
42.6,1.676324472829163e-05,0.000506238889186108
43.0,1.0129378113556086e-05,0.00018484380493308548
43.4,5.79527321253659e-06,6.050442864176072e-05
43.8,2.543725909458006e-06,1.1656816527311698e-05
44.199999999999996,5.550865013005571e-07,5.550865013005571e-07
44.599999999999994,0.0,0.0
