bin center,errors,LF
42.2,1.5286448603220762e-05,0.000439069808221427
42.6,1.2182748245008065e-05,0.00027887585394912456
43.0,7.219191090873323e-06,9.79258723790819e-05
43.4,3.6095955454366615e-06,2.4481468094770476e-05
43.8,1.408084267576629e-06,3.7254407970302903e-06
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
