bin center,errors,LF
42.2,1.021658963933804e-05,0.0002076256359258508
42.6,7.215468485119464e-06,0.00010356145520756722
43.0,4.236040448092505e-06,3.5693511260860543e-05
43.4,2.5634071891235453e-06,1.3070863278624989e-05
43.8,1.124128415985048e-06,2.513627553581728e-06
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
