bin center,errors,LF
42.2,1.707651544789923e-05,0.0005367570132604072
42.6,1.3229643144823703e-05,0.00032216286322208655
43.0,8.112845671122025e-06,0.00012115062141403929
43.4,4.446908407199445e-06,3.6399514057132875e-05
43.8,1.9588106617158934e-06,7.0625922797422e-06
44.199999999999996,5.432763292109385e-07,5.432763292109385e-07
44.599999999999994,0.0,0.0
