index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
46123,626696773,13.270035217321077,12.237347651770795,5.748356,1.0387475139577999e+43,2.4614869999e+43,25.974294,0.16648296
46213,632174561,8.726209928899852,14.405991539426385,5.747416,4.4499469718809996e+43,1.0324702950999999e+44,25.984007,1.3216749
46269,626696862,13.476572730431132,10.585047546890351,5.740257,6.865354190322e+42,9.835750989e+42,28.459371,0.088556799
46279,626696965,13.57984148698616,10.481778790335325,5.741983,4.6368992723550006e+42,6.308706493000001e+42,26.93979,0.065712796
46338,626697614,12.856960191100963,10.275241277225268,5.742768,2.6694426905457996e+42,3.8244164621e+42,26.940229,0.071870655
46453,626697835,12.030810138660744,11.927541382105716,5.738075,3.5934170937700005e+42,1.6713567878000004e+43,26.687909,0.41468962
60668,626699369,12.650422677990907,9.655628737895105,5.750585,6.478046108117499e+42,3.0130447014499996e+43,25.806503,0.23227484
60678,626695843,13.683110243541188,10.275241277225268,5.743911,4.298080088266001e+42,4.054792536100001e+43,25.942474,0.53918253
60686,626702047,12.237347651770795,10.275241277225268,5.743061,4.2093850133920003e+43,1.0216953916e+44,25.185173,1.203111
60697,626702179,12.54715392143588,10.068703764115211,5.745319,2.817066944320199e+42,4.0129158750999994e+42,27.187963,0.037635283
60698,626696264,12.54715392143588,11.617735112440633,5.751574,4.696977223526002e+42,1.636577429800001e+43,26.352078,0.12933577
60766,632172263,8.416403659234767,12.237347651770795,5.740523,2.71300604297e+42,6.309316379e+42,26.803055,0.018663708
60819,637572172,6.557566041244268,14.302722782871356,5.745118,2.1440472601500005e+42,6.556719450000001e+42,27.581141,0.13822822
61078,626699477,12.54715392143588,9.34582246823002,5.752692,3.176530960944001e+42,7.527324552000003e+42,26.494099,0.071473686
61095,626701922,11.82427262555069,9.242553711674992,5.750341,3.326682548406999e+42,5.638444997299999e+43,25.426473,0.49644856
61105,626708161,11.411197599330576,9.449091224785048,5.740758,4.797190456112001e+42,1.1367749896000003e+43,26.291726,0.13019852
61137,632180163,10.481778790335325,9.965435007560183,5.749255,5.477573092858e+42,7.847525921000001e+42,26.578765,0.052821702
61329,637868389,4.905265936363822,11.101391329665493,5.739241,9.464344556326999e+42,2.5373577898999996e+43,25.990301,0.48819751
61367,637872346,3.872578370813544,12.54715392143588,5.744969,1.1002909555822e+43,1.5763480739000002e+43,25.909926,0.15479448
61391,637875897,3.252965831483376,13.992916513206271,5.737592,3.0191161127190005e+42,1.0519568337000002e+43,26.871508,0.16333471
61422,637876766,3.769309614258516,13.270035217321077,5.738219,5.338533381729999e+42,1.2415193910999997e+43,26.307988,0.20650704
77144,632486605,7.900059876459628,10.275241277225268,5.751788,2.902494307512e+42,6.877948596e+42,26.62752,0.13760931
77151,637871644,4.182384640478628,11.927541382105716,5.745615,9.550963905722001e+42,2.2160009062000002e+43,25.818904,0.21288777
77170,637871837,4.698728423253766,11.82427262555069,5.748043,6.183315199721002e+42,3.306585668300001e+43,26.333666,0.53985446
77196,637873017,4.801997179808794,11.411197599330576,5.751477,2.310742165656e+42,1.8786521672e+43,25.829402,0.1241391
77198,637873031,4.801997179808794,11.307928842775548,5.754186,3.233345170443999e+42,2.7401230257999997e+42,27.460935,0.02091097
77206,637869360,3.459503344593432,10.894853816555436,5.75002,3.18584193291e+42,1.7128182435e+43,26.113941,0.18386913
77364,643246011,-1.394128213492876,14.405991539426385,5.749825,4.985075924301001e+42,2.6658160023000003e+43,25.468334,0.21369025
77437,643253995,-2.9431595618182915,14.302722782871356,5.750969,6.13626766894e+42,2.1159543686000004e+43,25.719798,0.24686321
77467,627058398,13.889647756651245,6.041222258469128,5.746919,1.178430720714e+43,9.986701022999999e+42,26.406681,0.042563951
77506,627052811,12.030810138660744,5.00853469291885,5.75366,2.229358206744001e+42,1.4109862068000005e+43,26.740105,0.21228971
77616,632474791,5.111803449473878,8.622941172344824,5.744008,1.390879015164e+43,7.858073532e+43,25.49418,0.58748045
77685,637869918,3.872578370813544,10.481778790335325,5.743513,7.86533596656e+42,1.8291478992e+43,25.644647,0.2120951
77711,637869333,3.975847127368572,11.20466008622052,5.745584,3.327701991116999e+42,4.527485702199999e+42,27.016667,0.050106425
77734,632474104,4.2856533970336566,9.655628737895105,5.739263,6.409298476504e+42,4.1618821276e+43,25.074375,0.22001805
78094,627057673,12.340616408325824,4.49219091014371,5.742521,2.7308794720140007e+42,2.3143046373000008e+42,27.469529,0.022410134
89966,632473925,4.801997179808794,9.036016198564937,5.748309,4.243453211619998e+42,1.4785551259999995e+43,26.144732,0.093364972
90007,637894201,1.9104719962680163,10.275241277225268,5.754635,1.9001873811692e+43,4.6121052941e+43,26.545304,0.28335363
90265,637903605,-0.9810531872727639,9.139284955119964,5.750181,2.4668012659319993e+42,2.0905095473999996e+42,27.802567,0.017667815
90563,627359319,11.514466355885604,2.2202782659330977,5.750246,2.2005373364700003e+42,1.1830845895e+43,26.42374,0.12104096
90590,627365387,12.134078895215772,1.290859456937848,5.742793,2.7163646448821996e+42,3.8694653060999996e+42,27.089492,0.029327576
91247,627362689,11.307928842775548,0.4647094044976262,5.739344,2.030663341749e+42,7.075482027e+42,26.632377,0.073049108
101753,638253001,0.4647094044976262,7.6935223633495715,5.753768,2.138329432056e+42,1.1496394796e+43,26.106442,0.078237513
101755,638253039,0.4647094044976262,7.6935223633495715,5.757333,9.113125065174e+42,1.2981659637000001e+43,26.351349,0.15912555
101758,638254060,0.36144064794259817,7.900059876459628,5.754207,1.0688464059019999e+43,9.058020388999999e+42,27.624479,0.13959871
101791,643251316,-5.9379535019141,10.998122573110464,5.752605,3.512235532721999e+42,3.5839138088999995e+43,25.044253,0.17470711
101900,638252962,0.5679781610526543,7.280447337129462,5.755741,7.498253798504001e+42,1.8199645142000003e+43,26.294932,0.32378114
101951,638250934,-0.8777844307177358,7.280447337129462,5.759538,1.1110212757749999e+43,3.8311078475e+43,25.343032,0.40986985
101955,638250993,-1.084321943827792,7.486984850239518,5.756521,6.178701375622e+42,3.9105704909e+43,25.573655,0.39438321
101978,638254753,-0.7745156741627078,7.38371609368449,5.746014,6.77503825302e+43,1.5755902914000001e+44,24.998387,2.3150311
101981,638249318,-0.7745156741627078,7.280447337129462,5.74789,2.7593410674725997e+43,3.9306852813e+43,25.719169,0.45017111
102004,637896952,-2.736622048708238,8.82947868545488,5.755459,6.25540231939e+42,1.4823228245e+43,26.136247,0.098105096
102014,638265931,-3.666040857703488,8.003328633014656,5.746427,8.083568127350001e+42,1.8798995645000002e+43,25.921096,0.10457408
102068,643565110,-4.388922153588682,9.242553711674992,5.752628,2.206067019736001e+42,1.3962449492000006e+43,25.769619,0.12599813
102094,638256836,-4.182384640478627,7.590253606794543,5.755098,2.838729689733601e+42,4.0437744868000015e+42,27.87254,0.034583716
102153,643567506,-7.486984850239517,10.585047546890351,5.745707,3.257894141037799e+42,4.6674701160999987e+42,26.999998,0.053693255
102166,648868406,-9.449091224785047,11.101391329665493,5.752958,4.1053532562539996e+42,5.881594923e+42,26.678586,0.089230416
102173,648868649,-9.862166251005158,10.585047546890351,5.752487,2.8469540104e+42,6.62082328e+42,26.615894,0.068802934
102261,627365047,11.514466355885604,-0.9810531872727639,5.748185,3.2992078682460006e+42,1.0089320698000002e+43,26.032776,0.15301852
102326,632834220,6.454297284689241,1.290859456937848,5.7559,5.060612052818999e+42,2.8591028546999996e+43,26.151055,0.4010827
102329,632838319,5.9379535019141,2.2202782659330977,5.750097,1.00826687259207e+43,3.5131249916100006e+43,24.904432,0.2478732
102349,632846113,5.111803449473878,1.8072032397129882,5.740089,4.873541199155999e+42,1.6980979787999997e+43,26.26383,0.2323157
102404,632844907,5.00853469291885,2.2202782659330977,5.742415,3.255440678287201e+42,4.637379883600002e+42,27.245766,0.024229515
102537,638247726,-0.7745156741627078,6.041222258469128,5.742748,4.563828804456001e+42,3.867651529200001e+42,27.18073,0.034293774
103214,632845359,4.595459666698738,1.290859456937848,5.739508,7.231472734780001e+42,7.379053811e+43,24.560346,0.67547258
103239,632845705,4.2856533970336566,1.6006657266029323,5.744584,2.050214273667e+42,7.143603741e+42,26.572983,0.12580286
113047,638254303,-2.11700950937807,5.834684745359072,5.754993,2.6850060458009993e+42,8.211027662999998e+42,26.487373,0.17801068
113056,638254455,-1.290859456937848,5.318340962583934,5.754262,3.1089422449199997e+42,1.4460196488e+43,26.812281,0.15045079
113088,638267210,-3.459503344593432,5.00853469291885,5.750354,4.2930240734160004e+42,6.115418908000001e+42,26.696261,0.054648546
113111,638257339,-4.49219091014371,7.073909824019406,5.752742,4.1933201003e+42,9.75190721e+42,26.151417,0.07344257
113113,638257365,-4.595459666698738,6.970641067464378,5.754102,1.1263783973099999e+43,3.884063439e+43,25.319892,0.66636748
113170,648868883,-13.270035217321077,9.552359981340077,5.747312,1.41134643981e+43,7.587884085000001e+43,25.336983,1.5837181
113287,638255727,0.15490313483254206,2.8398908052632663,5.748444,1.5328727061960002e+43,5.285767952400001e+43,24.955733,0.74195678
