index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
28375,77726779,10.7609360732957,7.320636808227186,8.801764,1.187472001406e+43,1.1202566051e+44,24.440208,0.90067633
30140,77729935,7.960692485449233,6.680581131005136,8.80724,3.528019598704999e+42,1.2292751215e+43,26.391068,0.063940287
30190,77731131,7.480650727532699,7.480650727532699,8.800598,4.478496814959999e+42,1.0415108871999998e+43,26.597715,0.050962434
30213,77730751,7.400643767879942,7.400643767879942,8.795917,3.654248955720001e+42,1.2600858468000005e+43,26.351618,0.044019187
30226,77731207,7.400643767879942,7.640664646838208,8.810257,2.823078079532e+42,6.852131261e+42,26.813485,0.05118005
30300,77720029,10.680929113642943,4.360379301075207,8.800432,4.90464660442e+42,1.1406154894e+43,26.535525,0.033404958
30312,77721031,9.880859517115379,5.400469776561038,8.806272,2.3194228372259997e+42,5.3940065981999995e+42,27.525681,0.012711618
30321,77721102,9.960866476768135,5.3204628169082815,8.809796,2.6377069390480002e+42,2.2353448636000004e+42,27.962872,0.016192605
31689,80658747,2.0401774711452814,9.240803839893333,8.80269,2.187673250001e+42,6.690132263e+42,27.225405,0.026143052
33356,82201247,-1.5601357132287437,7.960692485449233,8.80427,4.031870043222999e+42,5.776318113499999e+42,27.104171,0.052625858
33391,77821494,9.08078992058782,1.2401078746177205,8.807338,2.040275934522e+42,2.7758856251999998e+42,27.742449,0.015424105
33395,77822759,7.80067856614372,2.6002261887145734,8.797237,2.1889538316439998e+42,5.312994737e+42,27.245365,0.017871717
35019,79305598,3.080267946631111,3.4803027448948907,8.795511,2.935084401632001e+42,2.4873596624000008e+42,28.047742,0.011317107
36677,74973513,7.560657687185455,-2.840247067672842,8.800618,3.431471221973999e+42,1.9386843061999994e+43,26.48846,0.068143443
39614,80845370,-6.440560252046867,-0.3600313184374013,8.799976,3.814954300184e+42,3.2330121188e+42,27.604577,0.016134457
39643,75068782,7.160622888921674,-8.280720324060258,8.802461,3.312892150441e+42,7.686524711e+42,26.73802,0.051001628
40646,82385475,-10.440908234684674,0.9200800360066953,8.810042,3.49938878547e+42,2.9655837165e+42,27.728612,0.016957377
