index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
24746,77796542,11.09084563486528,6.7204752359964335,8.394423,1.7225663453856004e+43,2.4537982128000005e+43,31.819948,0.17509872
24751,77889547,6.96785469253618,7.957372518695162,8.395089,2.6102481145120005e+42,6.335553676000001e+42,27.192393,0.018082271
26890,83898981,-10.26624744639946,8.039832337541744,8.402889,3.783486617112999e+42,8.778391222999999e+42,27.623549,0.074845457
27096,76514381,5.1537386779113765,-2.762403931360497,8.393459,3.20202129622e+42,7.446561154e+42,26.936187,0.014890314
27098,76514394,5.071278859064794,-2.8448637502070793,8.39168,2.1040852593150002e+42,1.2450208635e+43,26.841085,0.047687328
28294,82455677,-7.874912699848582,2.0202655617412595,8.389981,2.7790034662939997e+42,2.3550876833e+42,28.111083,0.0075976131
28314,78075043,4.329140489445557,-5.153738677911375,8.394233,3.2196286225583996e+42,4.5863655592e+42,27.405302,0.035666667
28319,78074803,3.9993012140592277,-4.823899402525047,8.390744,2.794590069278e+42,6.622251348999999e+42,26.941303,0.05427462
29760,75257214,8.864430526007567,-9.689028714473386,8.401642,2.6274591980858e+42,3.7642681921000005e+42,27.560239,0.012420872
29785,75260835,6.308176141763522,-7.874912699848582,8.394179,4.365084947664e+42,1.3348883631999999e+43,26.299712,0.080637124
29835,75258066,7.627533243308838,-10.348707265246041,8.394772,2.411578509942e+42,3.2810591972e+42,27.696279,0.011111571
31270,82565747,-10.348707265246041,0.5359888225027841,8.398699,5.291497111382e+42,1.2539092681e+43,27.202674,0.032257596
36164,81239903,-9.359189439087057,-9.524109076780222,8.390241,2.930011039660001e+42,6.813979162000001e+42,26.949531,0.031056209
