index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
222713,305443365,8.090628551789184,11.457826561782369,6.854464,2.7088471801790005e+42,9.438491917000003e+42,27.265068,0.055313634
228134,312453146,0.14029991708304973,12.673759176502132,6.858826,4.372313157423e+42,1.3370988249e+43,26.705208,0.068564628
228139,312453230,0.2338331951384162,12.580225898446766,6.858886,6.679520303145e+42,5.4305043115e+43,25.77574,0.32253624
228154,312453553,0.3273664731937827,12.954359010668233,6.857635,4.13811370208e+42,9.80595664e+42,26.239515,0.10517558
228276,305673332,8.090628551789184,7.435895605401619,6.861867,4.0163622386265e+42,5.4644384198999996e+42,27.162966,0.038321241
228283,305656721,7.8100287176230845,8.090628551789184,6.848247,6.32216082078e+42,8.601579348e+42,26.5766,0.085079062
228352,312453423,-0.14029991708304973,12.580225898446766,6.855862,4.30183998076e+42,1.498898948e+43,26.304241,0.12881476
228470,305677503,9.493627722619676,6.40702954679259,6.862289,4.683586200405e+42,6.372226123e+42,26.902336,0.052494301
228472,305675550,7.342362327346253,6.594096102903323,6.838884,2.7151240977900007e+42,3.867698145000001e+42,27.178588,0.054018873
228523,305675078,6.87469593706942,6.5005628248479566,6.845306,1.3997140959719996e+43,1.3204849961999997e+44,24.462632,0.98216588
228593,305676840,6.313496268737223,7.061762493180153,6.846825,7.518438319053999e+42,1.7444172434e+43,26.131564,0.15066574
228621,305656944,4.723430541795998,7.997095273733818,6.838854,6.426461290138498e+42,3.802639816649999e+43,25.917349,0.16487903
228623,305656973,4.723430541795998,7.997095273733818,6.838484,2.7810730705599997e+42,6.467611792e+42,26.988673,0.070829263
228625,305656995,4.816963819851364,8.090628551789184,6.84001,2.932938878432e+42,2.4855414224e+42,27.898383,0.0070914295
228664,305655188,5.565230044294294,7.997095273733818,6.841251,2.4781580975950004e+42,1.1526316733000001e+43,27.477837,0.2005184
228714,309212276,2.852764980688673,8.74536149817675,6.849422,3.0692271872106003e+42,4.372118500300001e+42,27.14317,0.072991918
233973,305675677,6.87469593706942,5.752296600405027,6.854018,2.875360953256e+43,6.813651548000001e+43,25.697898,0.27967651
