index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
2214,110438338,2.8947494808463237,11.201421904144471,8.17136,2.6519917850800003e+42,6.167422756000001e+42,27.155493,0.027197022
3239,108758509,7.090038583522156,6.5866038912010545,8.174059,3.580924362298499e+42,4.872005935099999e+42,27.357663,0.025380544
3263,110546292,1.5522569679900589,8.18081375021787,8.178385,3.381124157938801e+42,4.8164161794000014e+42,27.48458,0.01135189
3311,108756500,7.257850147629189,5.747546070665889,8.168725,2.1704679458840005e+42,1.3737138898000003e+43,26.396897,0.056712469
4854,110541829,0.4614818012943424,5.663640288612372,8.164306,2.2477035983533996e+42,3.2202057283e+42,27.801604,0.033539681
6488,114166053,-6.754415455308088,10.278458301555785,8.175726,3.2044655221263996e+42,4.5909248168e+42,27.201811,0.027235212
8653,114172531,-7.677379057896771,7.845190622003806,8.182849,3.777629509289999e+42,8.951728694999998e+42,26.62614,0.047591998
8661,114172655,-7.593473275843254,7.509567493789739,8.180112,1.8755508789255004e+43,2.5517699033000006e+43,26.136885,0.22402099
8668,114172827,-7.593473275843254,7.929096404057323,8.184128,2.580530199968e+42,2.3040448214e+43,25.608358,0.13012349
8672,114172915,-7.341755929682705,7.677379057896773,8.17484,2.5246768655849998e+42,1.4263711105e+43,27.699637,0.038867566
11016,114285765,-9.355494698967103,5.915357634772922,8.163529,4.6247801851650006e+42,6.292217939e+42,26.956767,0.026591523
11025,114286279,-9.18768313486007,5.579734506558855,8.17585,2.5435156761565995e+42,3.6440052666999995e+42,27.68469,0.015580185
11072,107085966,8.013002186110835,-4.405053557809623,8.186621,7.182507279621e+42,4.0579137173e+43,26.446407,0.30657902
11130,108878805,2.7269379167392898,-1.3005396218295084,8.180417,3.8122793382257995e+42,5.4305973478999997e+42,27.212718,0.067653779
11297,108879525,4.488959339863141,-4.069430429595556,8.177537,3.26224621343e+42,7.586619101e+42,27.980166,0.081327243
13681,108879405,4.488959339863141,-4.23724199370259,8.185851,2.745629204862e+42,2.3268044109e+42,28.069981,0.0070194292
13774,114418240,-9.271588916913586,1.1327280577224748,8.167554,5.851253526102e+42,4.9586894289000006e+42,27.379558,0.015489553
13808,107190673,7.509567493789739,-7.090038583522154,8.171961,2.208710348635001e+42,1.0273071389000004e+43,26.653605,0.093187097
13882,108965068,2.5591263526322585,-4.740676686023689,8.176233,2.6210166695320002e+42,2.2212005674000004e+42,27.997375,0.011993601
16290,112570388,-5.579734506558855,-0.9649164936154412,8.185531,2.5725461616036004e+42,3.6645956718000006e+42,27.526964,0.039316462
18991,112686391,-4.9084882501307225,-5.076299814237755,8.185097,3.857964455012e+42,1.0343068244000001e+43,26.724348,0.079120578
19045,112682004,-8.43253109637842,-3.98552464754204,8.168802,2.1078463820939997e+42,1.1908736621999999e+43,26.955856,0.051773002
21066,112682424,-8.684248442538971,-4.656770903970172,8.174378,2.4369839781980002e+42,2.4867183451e+43,26.815622,0.24825814
21109,109098047,-0.7131991474548908,-10.110646737448754,8.163629,4.623394121569999e+42,3.9181306115e+42,27.496184,0.033251531
22323,110997929,-5.411922942451822,-9.103777352806553,8.178281,6.579961063172e+42,9.426878314e+42,26.701069,0.054817899
22425,109089903,-3.062561044953357,-10.697987211823369,8.182969,2.967544289796e+42,2.5148680422e+42,27.99106,0.0080232884
22488,114538311,-11.45313925030502,-6.754415455308088,8.181696,2.0535833294160003e+42,1.9373427636000002e+43,25.931253,0.089105203
