bin center,errors,LF
42.2,2.6986375695567316e-06,1.5965355167167663e-05
42.6,1.9883248506119646e-06,8.66690709074816e-06
43.0,4.56153004776219e-07,4.56153004776219e-07
43.4,0.0,0.0
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
