bin center,errors,LF
42.2,1.4815983218241658e-05,0.00041245951681406784
42.6,1.1586941038322216e-05,0.00025226556254176534
43.0,6.496400040296218e-06,7.929866839393045e-05
43.4,3.407780037512257e-06,2.1820438954034553e-05
43.8,1.190048409758675e-06,2.661029140735921e-06
44.199999999999996,5.322058281471843e-07,5.322058281471843e-07
44.599999999999994,0.0,0.0
