bin center,errors,LF
42.2,3.553193514473184e-06,1.5488011456432735e-05
42.6,1.8227498133094272e-06,4.07579248853493e-06
43.0,8.151584977069861e-07,8.151584977069861e-07
43.4,8.151584977069861e-07,8.151584977069861e-07
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
