bin center,errors,LF
42.2,8.367020027323226e-06,0.00013925496646842775
42.6,6.9478047880519085e-06,9.602057254682204e-05
43.0,3.3347037831718226e-06,2.211992247151921e-05
43.4,1.8126026063716056e-06,6.535431639312494e-06
43.8,8.707461268217228e-07,1.5081765321490372e-06
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
