bin center,errors,LF
42.2,1.7712808009556517e-05,0.0005775027379512276
42.6,1.4260356869585992e-05,0.0003743173908263366
43.0,8.89381681439889e-06,0.0001455980562285315
43.4,5.0381374147355715e-06,4.6721764312140706e-05
43.8,1.6298289876328154e-06,4.8894869628984464e-06
44.199999999999996,7.683087528863797e-07,1.086552658421877e-06
44.599999999999994,0.0,0.0
