bin center,errors,LF
42.2,5.233180406840155e-06,5.73266191264083e-05
42.6,3.881030461590662e-06,3.152964051952457e-05
43.0,2.0268020563390873e-06,8.598992868961246e-06
43.4,9.55443652106805e-07,1.91088730421361e-06
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
