,index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar,0 Radius (pMpc),0 Edge,10 Radius (pMpc),10 Edge,20 Radius (pMpc),20 Edge,30 Radius (pMpc),30 Edge,40 Radius (pMpc),40 Edge,50 Radius (pMpc),50 Edge,60 Radius (pMpc),60 Edge,70 Radius (pMpc),70 Edge,80 Radius (pMpc),80 Edge,90 Radius (pMpc),90 Edge,100 Radius (pMpc),100 Edge,110 Radius (pMpc),110 Edge,120 Radius (pMpc),120 Edge,130 Radius (pMpc),130 Edge,140 Radius (pMpc),140 Edge,150 Radius (pMpc),150 Edge,160 Radius (pMpc),160 Edge,170 Radius (pMpc),170 Edge,180 Radius (pMpc),180 Edge,190 Radius (pMpc),190 Edge,200 Radius (pMpc),200 Edge,210 Radius (pMpc),210 Edge,220 Radius (pMpc),220 Edge,230 Radius (pMpc),230 Edge,240 Radius (pMpc),240 Edge,250 Radius (pMpc),250 Edge,260 Radius (pMpc),260 Edge,270 Radius (pMpc),270 Edge,280 Radius (pMpc),280 Edge,290 Radius (pMpc),290 Edge,300 Radius (pMpc),300 Edge,310 Radius (pMpc),310 Edge,320 Radius (pMpc),320 Edge,330 Radius (pMpc),330 Edge,340 Radius (pMpc),340 Edge,350 Radius (pMpc),350 Edge,360 Radius (pMpc),360 Edge,Transmission 0,Transmission 10,Transmission 20,Transmission 30,Transmission 40,Transmission 50,Transmission 60,Transmission 70,Transmission 80,Transmission 90,Transmission 100,Transmission 110,Transmission 120,Transmission 130,Transmission 140,Transmission 150,Transmission 160,Transmission 170,Transmission 180,Transmission 190,Transmission 200,Transmission 210,Transmission 220,Transmission 230,Transmission 240,Transmission 250,Transmission 260,Transmission 270,Transmission 280,Transmission 290,Transmission 300,Transmission 310,Transmission 320,Transmission 330,Transmission 340,Transmission 350,Transmission 360
0,5439,242787604,10.94009351765806,9.396677834668957,7.204392,3.516689151052e+42,3.5884583174e+43,25.810976,0.31235305,2.6328855768637673,True,2.671732254607858,True,2.815927853020771,True,2.927862364476331,False,2.511104030364903,False,1.7440027708555614,False,0.8120429140477448,False,0.775702904472986,False,0.7319655911190849,False,0.8171024204059982,False,0.7319655911190848,False,0.7757029044729841,False,0.8120429140477416,False,0.8370346767883,False,0.8370346767882981,False,0.8565032018964374,False,0.775702904472981,False,0.7319655911190797,False,0.7263132625831048,False,0.7319655911190794,False,0.8613015767064615,False,0.8565032018964365,False,0.8370346767882981,False,0.8370346767882987,False,0.81204291404774,False,0.8613015767064598,False,0.8370346767882971,False,0.8171024204059929,False,0.8370346767882976,False,0.7757029044729843,False,0.8120429140477432,False,1.1626685139037052,False,1.5460836464030374,False,3.0519204497093253,True,2.8159278530207694,True,2.6717322546078575,True,2.6328855768637673,True,0.7754230883837225,0.7780677617279966,0.7873655027521841,0.6838744266090399,0.6454875369693212,0.5445240315371873,0.31620217009889817,0.30331928834132277,0.2873084803997626,0.31796588923243085,0.28730848039976253,0.30331928834132205,0.3162021700988971,0.32484368370187866,0.32484368370187794,0.3314537690944309,0.30331928834132094,0.2873084803997606,0.28519875764333397,0.28730848039976054,0.33306673490540273,0.3314537690944306,0.32484368370187794,0.32484368370187816,0.31620217009889656,0.3330667349054022,0.3248436837018776,0.317965889232429,0.3248436837018777,0.3033192883413222,0.3162021700988976,0.42251207036224425,0.5088655878153454,0.801016717045296,0.7873655027521841,0.7780677617279966,0.7754230883837225
1,8281,246021286,5.67432236393053,10.6677260441894,7.189911,2.6142771675860002e+42,9.108979678000002e+42,26.742593,0.070641934,1.361837367343326,False,1.2839525830956002,False,1.3496778617062068,False,1.340485851042551,False,1.3496778617062073,False,1.349677861706208,False,1.3858363483897047,False,1.2645466415157354,False,1.1941449299924825,False,1.180259051697547,False,1.1941449299924825,False,1.264546641515736,False,1.1375848869318386,False,1.162668513903706,False,1.1626685139037038,False,1.183745792090593,False,1.264546641515737,False,1.283952583095602,False,1.3618373673433277,False,1.3888070620846908,False,1.4355026278441085,False,1.5881616355163433,False,1.6740693535766031,False,1.7440027708555625,False,1.71300640379288,False,1.5514058089459701,False,1.5672638613521463,False,1.6342048408119965,False,1.9408505167664383,False,1.838340333849433,False,1.5434156829891068,False,1.4181719809241076,False,1.4181719809241051,False,1.4639311822381647,False,1.3496778617062086,False,1.388807062084689,False,1.361837367343326,False,0.47059585106504626,0.45269917616136046,0.46787368555576925,0.46579854339921783,0.4678736855557693,0.46787368555576947,0.475893166382458,0.4480651175750471,0.43063339779758114,0.4270763264668787,0.43063339779758114,0.44806511757504724,0.4158889543032615,0.4225120703622445,0.42251207036224386,0.4279732895752086,0.44806511757504747,0.4526991761613609,0.4705958510650467,0.476542028792343,0.4865474803966053,0.5168832992127951,0.5325033578893547,0.5445240315371875,0.539269925151195,0.5098935838459722,0.5129326101172217,0.5253764162364669,0.5753767628226911,0.5598301395632987,0.5083487237684198,0.4828760966817511,0.48287609668175063,0.4924651320347778,0.46787368555576964,0.4765420287923426,0.47059585106504626
2,8287,246021399,5.946689837399196,10.395358570720733,7.195887,9.792751441582e+42,1.4029729859e+43,26.539609,0.096122324,1.0894698938746599,False,1.1044977747247933,False,1.0626598474638693,False,1.2612832899037938,False,1.290356376352765,False,1.2903563763527657,False,1.4639311822381624,False,1.5514058089459646,False,1.4779404122697812,False,1.4526265251662132,False,1.4779404122697815,False,1.551405808945965,False,1.5881616355163406,False,1.5460836464030374,False,1.5460836464030354,False,1.6666673894481185,False,1.6367248189330843,False,1.656746662087194,False,1.6342048408119938,False,1.656746662087194,False,1.7226031534129305,False,1.7130064037928792,False,1.744002770855562,False,1.674069353576604,False,1.4639311822381689,False,1.4355026278441108,False,1.3888070620846933,False,1.6342048408119965,False,1.4779404122697866,False,1.2645466415157405,False,1.183745792090597,False,1.093246230653212,False,1.0932462306532116,False,1.0587744236775603,False,1.0626598474638707,False,1.015053642559675,False,1.0894698938746599,False,0.4027960950727888,0.4069413126578513,0.3952718088125597,0.4472787521995293,0.4542126902441668,0.45421269024416694,0.4924651320347774,0.5098935838459712,0.49533437492374416,0.4901273730279177,0.4953343749237442,0.5098935838459712,0.5168832992127946,0.5088655878153454,0.508865587815345,0.5311955147158598,0.525833056918851,0.5294316517237163,0.5253764162364664,0.5294316517237163,0.5409089954670926,0.5392699251511949,0.5445240315371874,0.5325033578893548,0.49246513203477865,0.4865474803966058,0.4765420287923435,0.5253764162364669,0.49533437492374527,0.4480651175750483,0.4279732895752096,0.4038425857393565,0.40384258573935633,0.39416742846410163,0.39527180881256013,0.38149161883191757,0.4027960950727888
3,8320,249067859,2.496701840129434,11.575617622418282,7.210897,3.43310427834e+42,1.5967926876e+43,26.251891,0.083228017,0.6355241047602185,False,0.7319655911190817,False,0.7757029044729824,False,0.7319655911190819,False,0.709085990462052,False,0.7090859904620518,False,0.7319655911190825,False,0.7757029044729843,False,0.731965591119083,False,0.8171024204059965,False,0.8370346767883008,False,0.7757029044729843,False,0.85650320189644,False,0.837034676788302,False,1.093246230653212,False,1.1837457920905952,False,1.148402102275286,False,0.731965591119084,False,0.7263132625831092,False,0.6419762915478029,False,0.6609550457058617,False,0.7319655911190847,False,0.7090859904620547,False,0.7090859904620543,False,0.7319655911190852,False,0.6609550457058627,False,0.7319655911190848,False,0.7263132625831101,False,0.641976291547804,False,0.6609550457058628,False,0.6090321855358078,False,0.5813342569518537,False,0.5813342569518538,False,0.6090321855358058,False,0.6609550457058596,False,0.6419762915478007,False,0.6355241047602185,False,0.25003909381246425,0.28730848039976137,0.3033192883413215,0.2873084803997614,0.27871124516604634,0.2787112451660463,0.2873084803997617,0.3033192883413222,0.28730848039976187,0.31796588923243024,0.3248436837018789,0.3033192883413222,0.3314537690944318,0.3248436837018792,0.4038425857393565,0.42797328957520914,0.41876184468108363,0.28730848039976226,0.28519875764333563,0.25261630716858474,0.2601280465632667,0.2873084803997625,0.27871124516604734,0.27871124516604723,0.2873084803997627,0.2601280465632671,0.28730848039976253,0.28519875764333597,0.2526163071685852,0.26012804656326716,0.2393341695335718,0.22793430274685983,0.22793430274685986,0.23933416953357103,0.2601280465632659,0.2526163071685838,0.25003909381246425
4,8481,246024334,3.676960891826985,10.122991097252068,7.203982,5.144151533006001e+42,4.359450451700001e+42,27.502416,0.024022799,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564,0.005444920978015564
5,12050,249082743,-0.136183736734333,11.394039306772504,7.197489,4.330097311794e+42,1.1608839978e+43,26.573111,0.14651113,0.8171024204059981,False,0.8370346767883027,False,0.8613015767064665,False,0.8565032018964404,False,0.8370346767883025,False,0.8370346767883021,False,0.8120429140477426,False,0.8613015767064666,False,0.9258713747231283,False,0.9986807360517744,False,1.0150536425596786,False,0.9778291551543994,False,0.9347315897561574,False,0.8370346767883006,False,0.8370346767883008,False,0.8565032018964385,False,0.8613015767064642,False,0.8370346767883003,False,0.9078915782288843,False,0.9258713747231265,False,0.8613015767064642,False,0.9347315897561567,False,0.907891578228885,False,0.9651019858726803,False,1.058774423677559,False,0.9778291551543962,False,1.015053642559675,False,0.9986807360517709,False,1.015053642559675,False,0.977829155154397,False,0.9347315897561539,False,0.9651019858726817,False,0.9078915782288868,False,0.8565032018964412,False,0.8613015767064665,False,0.8370346767883027,False,0.8171024204059981,False,0.31796588923243085,0.32484368370187955,0.3330667349054044,0.3314537690944319,0.3248436837018794,0.3248436837018793,0.31620217009889745,0.3330667349054045,0.3541599379553875,0.3766247904651526,0.38149161883191857,0.3703298193533847,0.35696706726951744,0.3248436837018788,0.3248436837018789,0.33145376909443125,0.33306673490540367,0.3248436837018787,0.3483995112373617,0.35415993795538697,0.33306673490540367,0.35696706726951716,0.3483995112373619,0.3664334622042594,0.39416742846410124,0.37032981935338377,0.38149161883191757,0.37662479046515157,0.38149161883191757,0.370329819353384,0.3569670672695163,0.3664334622042598,0.34839951123736246,0.33145376909443225,0.3330667349054044,0.32484368370187955,0.31796588923243085
6,12161,246018513,6.128268153044972,6.400635626513638,7.210345,4.888567597398e+42,4.1428538961e+42,27.133475,0.03953325,0.9078915782288846,False,1.0150536425596777,False,1.0626598474638724,False,1.1375848869318401,False,1.2903563763527688,False,1.4181719809241053,False,1.588161635516342,False,1.5514058089459681,False,1.656746662087194,False,2.3605181033950986,False,2.2985978824534246,False,2.3271087134189528,False,1.9151993823866653,False,1.4181719809241053,False,1.4181719809241053,False,1.2612832899037962,False,1.3496778617062077,False,1.283952583095601,False,1.1802590516975506,False,1.1941449299924858,False,1.0626598474638722,False,1.0587744236775603,False,0.907891578228883,False,0.837034676788299,False,0.8565032018964382,False,0.7757029044729825,False,2.030107285119354,False,1.9973614721035462,False,4.701791584056427,False,0.861301576706464,False,0.8565032018964392,False,0.8370346767882997,False,0.837034676788299,False,0.8120429140477416,False,0.861301576706464,False,0.8370346767882999,False,0.9078915782288846,False,0.34839951123736174,0.38149161883191834,0.39527180881256063,0.41588895430326195,0.4542126902441677,0.48287609668175063,0.5168832992127949,0.5098935838459718,0.5294316517237163,0.629270714926385,0.6221739622466486,0.6254742987521205,0.5715868292771409,0.48287609668175063,0.48287609668175063,0.4472787521995299,0.4678736855557694,0.45269917616136063,0.4270763264668796,0.43063339779758203,0.3952718088125606,0.39416742846410163,0.3483995112373612,0.3248436837018782,0.3314537690944312,0.30331928834132155,0.5880734156534254,0.5835016767101817,0.7840285189780976,0.3330667349054036,0.33145376909443147,0.32484368370187844,0.3248436837018782,0.3162021700988971,0.3330667349054036,0.3248436837018785,0.34839951123736174
7,12168,246018543,6.128268153044972,6.582213942159415,7.21232,1.4444969607059998e+43,1.2241499667e+43,26.335848,0.095297564,0.9986807360517735,False,1.0150536425596772,False,1.0626598474638724,False,1.1375848869318406,False,1.2903563763527695,False,1.2903563763527688,False,1.4639311822381655,False,1.5514058089459681,False,1.477940412269785,False,2.1789397877493215,False,2.1194942302618305,False,2.125319694927747,False,1.915199382386666,False,1.3496778617062097,False,1.3496778617062093,False,1.2612832899037962,False,1.2645466415157387,False,1.2839525830956007,False,1.271048209520437,False,1.1941449299924858,False,1.2645466415157394,False,1.1375848869318401,False,1.0932462306532107,False,1.0932462306532107,False,0.9347315897561551,False,0.9778291551543978,False,2.2089955494495896,False,2.1789397877493233,False,4.880708934669967,False,0.9778291551543988,False,0.934731589756156,False,0.9078915782288836,False,0.9078915782288848,False,0.934731589756156,False,0.9778291551543985,False,0.9258713747231265,False,0.9986807360517735,False,0.37662479046515235,0.3814916188319182,0.39527180881256063,0.415888954303262,0.4542126902441678,0.4542126902441677,0.492465132034778,0.5098935838459718,0.49533437492374494,0.6076810934086854,0.6000712992790778,0.600829692358855,0.571586829277141,0.4678736855557699,0.4678736855557698,0.4472787521995299,0.44806511757504786,0.4526991761613606,0.44962567975333356,0.43063339779758203,0.4480651175750481,0.41588895430326195,0.4038425857393561,0.4038425857393561,0.3569670672695167,0.37032981935338427,0.6114223106843278,0.6076810934086856,0.7907350448425448,0.3703298193533846,0.35696706726951705,0.34839951123736146,0.34839951123736185,0.35696706726951705,0.3703298193533845,0.35415993795538697,0.37662479046515235
8,12179,246018735,6.128268153044972,6.673003099982302,7.211801,4.6479507309339995e+42,1.6194950281999998e+43,26.089689,0.077475345,0.9986807360517735,False,1.0150536425596777,False,1.062659847463873,False,1.1837457920905956,False,1.29035637635277,False,1.2903563763527703,False,1.3404858510425548,False,1.4355026278441099,False,1.3888070620846926,False,2.0881506299264343,False,2.030107285119354,False,2.0402325712980947,False,1.9151993823866669,False,1.349677861706211,False,1.2903563763527692,False,1.2612832899037971,False,1.148402102275286,False,1.283952583095601,False,1.271048209520437,False,1.1941449299924856,False,1.2645466415157387,False,1.183745792090594,False,1.1626685139037052,False,1.0932462306532094,False,1.015053642559675,False,1.0626598474638709,False,2.2985978824534246,False,2.2697289455722105,False,4.985969943092224,False,1.0626598474638718,False,1.015053642559676,False,0.965101985872681,False,0.9651019858726824,False,0.9347315897561551,False,0.9778291551543982,False,1.0150536425596772,False,0.9986807360517735,False,0.37662479046515235,0.38149161883191834,0.3952718088125608,0.42797328957520925,0.45421269024416794,0.45421269024416805,0.4657985433992187,0.48654748039660556,0.4765420287923433,0.5959422738723104,0.5880734156534254,0.5894674126968125,0.5715868292771411,0.46787368555577014,0.45421269024416777,0.4472787521995301,0.41876184468108363,0.45269917616136063,0.44962567975333356,0.430633397797582,0.44806511757504786,0.42797328957520886,0.42251207036224425,0.4038425857393557,0.38149161883191757,0.3952718088125602,0.6221739622466486,0.6187738289752438,0.7944904840322947,0.3952718088125604,0.38149161883191784,0.3664334622042596,0.36643346220426,0.3569670672695167,0.3703298193533843,0.3814916188319182,0.37662479046515235
9,12216,246017737,5.855900679576308,7.580894678211188,7.208388,3.537410986969999e+42,8.226537178999998e+42,26.867076,0.037410528,1.089469893874659,False,1.015053642559675,False,0.8613015767064622,False,0.8565032018964385,False,0.7090859904620522,False,0.7090859904620519,False,0.7319655911190832,False,1.264546641515736,False,1.104497774724793,False,1.0894698938746599,False,1.1044977747247933,False,1.062659847463875,False,1.137584886931843,False,1.0932462306532138,False,0.9651019858726855,False,0.8565032018964408,False,0.7757029044729852,False,0.6419762915478031,False,0.6355241047602211,False,0.6419762915478031,False,0.8613015767064666,False,0.9347315897561584,False,1.2903563763527706,False,1.4181719809241071,False,1.666667389448122,False,1.83834033384943,False,1.8360970867248398,False,1.906572314280658,False,5.895705586138482,False,2.0402325712980915,False,1.8694631795123107,False,1.7440027708555585,False,1.6740693535766,False,1.4639311822381642,False,1.3496778617062084,False,1.283952583095601,False,1.089469893874659,False,0.4027960950727885,0.38149161883191757,0.333066734905403,0.33145376909443125,0.27871124516604645,0.2787112451660463,0.287308480399762,0.44806511757504724,0.4069413126578512,0.4027960950727888,0.4069413126578513,0.3952718088125614,0.4158889543032627,0.403842585739357,0.366433462204261,0.3314537690944321,0.3033192883413225,0.25261630716858485,0.2500390938124653,0.25261630716858485,0.3330667349054045,0.3569670672695177,0.4542126902441681,0.482876096681751,0.5311955147158605,0.5598301395632982,0.5594776671797139,0.5702974703778146,0.8221029021771789,0.589467412696812,0.5646649085437555,0.5445240315371869,0.5325033578893541,0.4924651320347777,0.4678736855557696,0.45269917616136063,0.4027960950727885
