bin center,errors,LF
42.2,5.0641184899182345e-06,5.454222534213361e-05
42.6,3.2234711903699027e-06,2.2099005095519655e-05
43.0,1.8210442277170314e-06,7.052873966655209e-06
43.4,6.649513344901283e-07,9.403831955540279e-07
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
