bin center,errors,LF
42.2,5.078252668873527e-06,5.398256634403449e-05
42.6,3.968255520131992e-06,3.296280599768477e-05
43.0,1.9696975484811257e-06,8.121271042907843e-06
43.4,1.2639331476049602e-06,3.3440527823738176e-06
43.8,4.777218260534025e-07,4.777218260534025e-07
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
