bin center,errors,LF
42.2,8.707461268217229e-06,0.00015081765321490372
42.6,7.03815715002884e-06,9.853420010040375e-05
43.0,3.828643424145243e-06,2.9158079621548047e-05
43.4,2.191329697552425e-06,9.55178470361057e-06
43.8,5.027255107163457e-07,5.027255107163457e-07
44.199999999999996,5.027255107163457e-07,5.027255107163457e-07
44.599999999999994,0.0,0.0
