bin center,errors,LF
42.2,1.0367030784755893e-05,0.0002099163742773568
42.6,8.191858508384654e-06,0.00013106973613415446
43.0,4.433973482793006e-06,3.8399336758053066e-05
43.4,2.346238231065045e-06,1.0751814292254859e-05
43.8,7.240648377249381e-07,1.0239823135480817e-06
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
