bin center,errors,LF
42.2,3.3038306681643328e-06,2.427809800068308e-05
42.6,2.247972037100285e-06,1.1239860185501426e-05
43.0,1.0053236572949833e-06,2.247972037100285e-06
43.4,0.0,0.0
43.8,4.49594407420057e-07,4.49594407420057e-07
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
