bin center,errors,LF
42.2,2.1012791991691435e-05,0.0007954389563636983
42.6,1.7376956104207996e-05,0.0005439847712745459
43.0,1.0849065910932962e-05,0.0002120430434968128
43.4,6.105951514306128e-06,6.716546665736741e-05
43.8,2.8303969018634867e-06,1.4432249033814483e-05
44.199999999999996,5.550865013005571e-07,5.550865013005571e-07
44.599999999999994,0.0,0.0
