bin center,errors,LF
42.2,2.9911952864956925e-06,1.961457920537741e-05
42.6,2.6986375695567316e-06,1.5965355167167663e-05
43.0,9.12306009552438e-07,1.824612019104876e-06
43.4,0.0,0.0
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
