bin center,errors,LF
42.2,2.001392842757067e-05,0.0007216124516907242
42.6,1.6135744953907423e-05,0.0004690480935989707
43.0,9.630390864432974e-06,0.00016708103689146769
43.4,5.410313971756063e-06,5.273321762355292e-05
43.8,2.543725909458006e-06,1.1656816527311698e-05
44.199999999999996,1.1101730026011142e-06,2.2203460052022283e-06
44.599999999999994,0.0,0.0
