bin center,errors,LF
42.2,4.115330217654708e-06,3.657785506596872e-05
42.6,2.619184745154957e-06,1.4816346355835432e-05
43.0,1.3095923725774785e-06,3.704086588958858e-06
43.4,0.0,0.0
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
