bin center,errors,LF
42.2,4.558676675340062e-06,4.419801019103931e-05
42.6,3.518591730042812e-06,2.633072947551278e-05
43.0,1.3299026689802565e-06,3.7615327822161116e-06
43.4,4.7019159777701395e-07,4.7019159777701395e-07
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
