bin center,errors,LF
42.2,8.822796906338901e-06,0.0001548394573006345
42.6,7.091816049918182e-06,0.00010004237663255278
43.0,3.5901782539834346e-06,2.563900104653363e-05
43.4,1.6673518915859113e-06,5.529980617879803e-06
43.8,1.0054510214326914e-06,2.0109020428653827e-06
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
