bin center,errors,LF
42.2,2.703574881563855e-06,8.966743474776847e-06
42.6,2.1567066640337005e-06,5.706109483948902e-06
43.0,0.0,0.0
43.4,0.0,0.0
43.8,0.0,0.0
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
