bin center,errors,LF
42.2,6.551523187637848e-06,8.838487996385164e-05
42.6,4.658010917745609e-06,4.467807119051841e-05
43.0,2.3290054588728045e-06,1.1169517797629602e-05
43.4,4.856312085925914e-07,4.856312085925914e-07
43.8,6.867862415032803e-07,9.712624171851829e-07
44.199999999999996,0.0,0.0
44.599999999999994,0.0,0.0
