index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
7732,257998239,-6.4533792511403165,10.78571776938836,7.283269,3.2584597739519995e+42,2.5456716984e+43,26.419174,0.23844704
8088,257994532,-4.016438834625791,11.507774189096367,7.282285,4.460455298052e+42,6.353924926e+42,27.687254,0.05301148
8470,258185346,-0.4061567360857541,11.598031241559866,7.264669,1.1552204341079997e+43,1.6456131539999998e+43,26.851742,0.10436497
10658,258002980,-3.2943824149177847,9.702633139826347,7.285757,6.53604925794e+42,1.9987918219999999e+43,27.160464,0.13893081
10672,258002105,-3.565153572308287,9.341604929972341,7.276809,6.713084529480001e+42,5.689054686000001e+42,26.971013,0.029980664
10819,258002724,-2.843097152600279,10.695460716924858,7.281883,5.32300074474e+42,7.242177884e+42,26.991858,0.012889502
12111,258554431,9.522119034899346,12.13957355634087,7.274224,3.02164497362e+42,7.027081334e+42,26.956538,0.041009944
16011,257792967,-6.0020939888228115,5.641065778968805,7.272784,6.925536817167999e+42,5.8690989976e+42,26.83674,0.072529553
16134,257995248,-5.0995234641878024,7.0851786183848215,7.286177,2.7364686283081997e+42,3.9204421608999997e+42,27.242421,0.025559485
16514,258007106,-3.2943824149177847,6.182608093749812,7.268074,1.497888292784e+43,8.863244336e+43,24.946355,0.76534
16516,258007139,-3.2943824149177847,6.182608093749812,7.273053,5.074488072264e+42,1.2316718622e+43,26.891811,0.061503858
17247,258186998,2.2112977853557703,7.716977985629326,7.276705,8.461098953559999e+42,7.170422842e+42,27.015677,0.041772053
18920,260633109,-10.334432507070856,4.106695887089291,7.274893,4.6440573280699995e+42,1.1004875184999999e+43,26.398926,0.065360293
19395,261022514,-7.716977985629329,5.370294621578303,7.281398,2.0733637582139993e+42,2.820903072399999e+42,28.072247,0.013256654
19405,261022620,-7.355949775775325,5.280037569114803,7.281671,2.273333280888e+42,6.952089544e+42,26.84369,0.04563543
20508,261390137,2.0307836804287707,6.543636303603815,7.26643,3.688025245710001e+42,8.576802897000002e+42,26.573034,0.05675113
20661,258370680,3.926181782162289,7.0851786183848215,7.285657,2.5473018608839997e+42,6.182771507e+42,26.953701,0.027433012
22595,261043873,-4.557981149406797,3.1138683099907807,7.283183,3.0044561301102e+42,4.3043784099000003e+42,27.252434,0.036454382
22853,261049458,-3.0236112575272807,2.9333542050637784,7.276316,5.32127322664e+42,4.7511368095e+43,26.097112,0.12323495
22855,261049478,-3.113868309990783,2.9333542050637784,7.2779,2.1176923136320006e+42,1.8907967086000005e+43,25.751965,0.13645932
23423,261397185,3.2041253624542807,5.009266411724299,7.264094,2.6291981576000006e+42,1.2228828640000003e+43,26.189827,0.062785611
23686,258372395,5.911836936359309,5.280037569114803,7.28399,4.573429359429999e+42,1.5770446066999998e+43,25.875872,0.095898445
23794,261386199,7.536463880702326,5.460551674041805,7.281544,5.04097850174e+42,1.1723205818e+43,26.504253,0.10468793
26360,261222138,1.8502695755017684,3.2041253624542807,7.27084,7.070315589939998e+42,2.4380398585999994e+43,26.325661,0.18526042
26368,261222201,1.9405266279652684,3.1138683099907807,7.270758,5.880774604324e+43,4.9837072918e+43,25.640551,0.72245133
26371,261222232,2.0307836804287707,3.0236112575272784,7.270463,3.5226487354734e+42,5.0180181417e+42,27.273693,0.048720697
26554,261221763,2.6625830476732766,2.4820689427462743,7.272609,6.343697783346e+42,4.1192842749e+43,26.739027,0.56604273
26571,261221927,2.4820689427462743,2.843097152600279,7.276174,4.359835158598501e+42,5.931748515100001e+42,27.080074,0.063161261
26713,261398359,3.926181782162289,3.926181782162289,7.2863,4.1130919917300014e+42,2.2113397805000006e+43,25.947291,0.084558138
28075,260652907,-11.327260084169364,-0.1353855786952521,7.287,1.6078983368559998e+43,1.3626257092e+43,26.317692,0.03485191
28076,260642109,-10.96623187431536,-1.1282131557937625,7.267369,2.5262392524700004e+42,6.772759390000001e+42,27.301291,0.054793665
28859,260835992,-6.363122198676816,-0.6769278934762583,7.268035,2.2883853334020002e+42,3.1134494332000005e+42,27.843074,0.0064593392
30979,260644050,-11.778545346486869,-2.3918118902827747,7.28464,2.0629573211268e+42,5.0071779639e+42,26.943767,0.067656958
30987,260658545,-11.146745979242363,-3.113868309990783,7.279574,1.0465520657570004e+43,5.596535111000002e+43,25.496756,0.41312272
31134,260644403,-10.87597482185186,-2.3015548378192747,7.277739,1.0101619980820003e+43,8.560694899000002e+42,26.616552,0.049596197
31149,260644639,-10.514946611997857,-2.3918118902827747,7.275565,5.768192920299999e+43,4.888299085e+43,25.756997,0.30946522
31438,260843714,-7.446206828238826,-2.1210407328922725,7.275511,3.518836567722e+42,2.9820648879000003e+42,27.783563,0.02949539
31456,260843896,-7.5364638807023265,-1.9405266279652706,7.274744,2.956343614974002e+42,9.040806162000005e+42,26.621859,0.082455879
31462,260843955,-7.626720933165828,-1.9405266279652706,7.279521,2.2090042742376002e+42,5.3616608598000006e+42,27.613966,0.08547402
31473,260844153,-7.897492090556331,-1.6697554705747686,7.276535,1.2661463168107999e+43,1.8139632046e+43,25.864432,0.082567577
31477,260844202,-7.80723503809283,-1.5794984181112663,7.274588,3.211581619584001e+43,4.574902592000001e+43,26.546177,0.35105782
31985,261062022,-4.016438834625791,-1.3989843131842643,7.269536,1.220181472926e+43,1.0340520957000001e+43,26.596607,0.11972761
32563,261233962,1.12821315579376,-0.8574419984032604,7.286659,4.857914360387999e+42,4.1168765766e+42,27.364313,0.01826344
34064,260847423,-7.716977985629329,-3.565153572308287,7.28582,2.6714927547962002e+42,3.8273535169000006e+42,27.425704,0.035477477
36347,260852181,-8.619548510264337,-5.460551674041806,7.263007,2.6441630681759997e+42,2.3608598823e+43,26.983435,0.12381953
36493,260851843,-7.085178618384822,-5.189780516651303,7.283456,7.963402918745002e+42,3.703908334300001e+43,25.845014,0.16636878
37176,261066636,-2.1210407328922725,-4.106695887089292,7.273935,5.0844327689400016e+42,6.917595604000003e+42,26.799607,0.06250054
37181,261066700,-2.2112977853557725,-4.287209992016294,7.270496,4.149221545202e+42,9.626964142000001e+42,26.563005,0.045819062
38728,263597129,-7.716977985629329,-6.904664513457821,7.274449,2.856065432213e+42,9.951447499e+42,26.810427,0.1510034
40108,264176639,6.272865146213314,-3.926181782162291,7.265728,2.771696173864e+42,6.568000412e+42,27.024436,0.033192948
40138,264171038,5.641065778968805,-5.0995234641878024,7.272509,1.115578930107e+43,5.188739209800001e+43,28.774379,0.34846228
40333,264371943,9.070833772581842,-4.016438834625791,7.263716,4.319646414642001e+42,6.153342471000002e+42,27.517137,0.049274592
45063,263803191,-4.287209992016294,-11.146745979242363,7.281363,2.0947625049240003e+43,1.7752224618000003e+43,28.068604,0.22793253
46220,264392045,9.070833772581842,-11.507774189096367,7.285797,2.19998944007e+42,7.586170483e+42,26.694084,0.050631009
