index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
48640,196017280,-9.953200118131415,11.531681194134634,7.616704,3.3671256177919995e+42,2.6305668889e+43,26.048859,0.14964172
50330,196382432,-3.3761956347846653,11.531681194134634,7.618899,3.695239285891999e+42,4.799012059599999e+43,25.173982,0.29992728
52576,196216609,-6.094690821234655,9.602426545686255,7.636907,2.5041410028250006e+42,8.725229975000003e+42,26.633311,0.049763566
52583,196216652,-6.094690821234655,9.690119938797544,7.636555,4.0914339733190004e+42,9.492886249000001e+42,26.713521,0.089144031
53205,196384664,-2.148488131226605,11.09321422857818,7.612832,4.8101418304520005e+42,6.891320674000001e+42,27.151432,0.032385975
54044,199194546,3.288502241673373,11.707067980357213,7.635381,4.640108161376e+42,4.3774605296e+43,27.509212,0.42429802
56368,196220216,-5.6562238556782045,8.988572793907222,7.634805,2.812408394718e+42,6.664474869e+42,26.74385,0.044083436
60601,199217460,5.568530462566914,9.602426545686255,7.622833,5.664772852464001e+42,3.0455768024000004e+43,25.680686,0.11835519
61056,199371396,10.128586904353993,9.777813331908833,7.626469,3.1368572469885e+43,4.2678329891e+43,26.239329,0.26283562
62105,198869138,-4.340822959008856,5.568530462566914,7.624765,2.897898405363e+42,4.1280604065e+42,27.894702,0.017385442
64254,198870859,-4.340822959008856,3.463889027895953,7.621637,4.140508216433001e+42,1.1100558221000003e+43,26.637178,0.11672336
64255,198870871,-4.340822959008856,3.463889027895953,7.622226,2.2196111148754003e+42,3.179958617300001e+42,27.601227,0.015607175
66823,199233473,1.7977145587814445,3.288502241673373,7.633774,7.016058410998001e+42,2.4446196554000004e+43,26.2461,0.19750595
66825,199233496,1.7977145587814445,3.200808848562084,7.629194,8.630062465197e+42,2.0023346786999998e+43,26.213693,0.065655445
67961,198535894,-11.970148159691083,-0.21923348277822688,7.618765,3.239591127372e+42,7.676756226e+42,26.843607,0.033343849
68907,199236964,1.7100211656701534,1.9731013450040247,7.61833,3.364148926194001e+42,2.735080427800001e+43,25.628036,0.21518172
73207,201994059,8.111638862794324,0.570007055223383,7.624324,4.692028638319e+42,2.5091062237e+43,25.682505,0.1440005
75154,201638032,0.043846696555644514,-2.236181524337896,7.632654,2.4636541708135995e+42,5.838043058799999e+42,26.932399,0.032122779
75161,201650150,0.13154008966693354,-3.9900493865636952,7.614475,2.150782085486e+42,5.096640013e+42,27.331078,0.021891396
75508,201825373,4.779289924565304,-3.025422062339506,7.62532,2.4329045861561003e+42,5.644790223100001e+42,27.10058,0.029844705
76498,201170100,-11.093214228578185,-5.919304035012075,7.637118,7.323031769630002e+42,1.7030306441000005e+43,26.223594,0.14937068
77870,201650379,0.21923348277822474,-4.077742779674985,7.61467,7.435509406440001e+42,6.301279158000001e+42,27.037385,0.024967135
78235,201824888,4.603903138342724,-3.3761956347846653,7.628971,1.2959656521519998e+43,1.0982759763999998e+43,26.638215,0.07559824
78256,201819799,4.253129565897563,-4.779289924565305,7.614477,4.6890162604000005e+42,1.2673016920000001e+44,27.128935,0.66279574
78267,201819902,4.428516352120144,-4.691596531454015,7.614815,3.584260809862e+42,3.0375091609e+42,27.706984,0.036105326
78361,201824773,4.866983317676593,-3.3761956347846653,7.633247,7.385434855680001e+42,1.0048210688000001e+43,26.35915,0.064772025
80765,201491312,0.6577004483346742,-6.006997428123365,7.612772,2.3913116102044007e+42,5.804154393700002e+42,27.043021,0.072619856
80782,201501002,-0.21923348277822688,-6.094690821234655,7.616128,1.2343943782373998e+43,2.9251051616999994e+43,26.117618,0.20108766
80815,201491421,1.0084740207798346,-6.445464393679814,7.615925,1.1855312639708e+43,2.8093157914e+43,25.995661,0.10062012
81440,202000964,7.4977851110152915,-5.2177568901217555,7.619144,2.3503115174492008e+42,5.453158973200002e+42,26.997588,0.027252425
81655,202008197,8.900879400795933,-4.516209745231436,7.627123,5.756051998132e+42,8.246492834e+42,26.505093,0.047540538
81657,202008207,8.900879400795933,-4.516209745231436,7.631978,3.1376195077409996e+42,1.0819377612899999e+43,26.424682,0.040638164
81693,202007739,7.9362520765717415,-4.779289924565305,7.631573,4.4158880192320003e+42,3.7422779824000005e+42,27.377114,0.042339928
81883,202010787,10.040893511242704,-5.1300634970104655,7.635173,3.040496223228e+42,2.5766917146e+42,28.194668,0.008017196
81924,202011551,9.51473315257496,-5.1300634970104655,7.637377,2.7723897650328598e+42,8.478256162179999e+42,26.819972,0.062821998
82697,204114600,-4.340822959008856,-8.725492614573355,7.619704,3.7313610675800016e+42,1.2866762302000006e+43,26.552125,0.045279063
82709,204116839,-4.779289924565305,-8.287025649016904,7.616727,2.6421221576460004e+42,1.6722292137000002e+43,26.071719,0.073479901
83205,204290911,-0.3069268758895159,-8.287025649016904,7.633487,2.8374745996979997e+43,6.723873459e+43,25.84471,0.62759258
84795,202023313,11.443987801023342,-6.094690821234655,7.625272,4.842725698431999e+42,3.7833794518999994e+43,25.592552,0.28333145
85978,201831831,5.217756890121754,-7.936252076571744,7.623027,2.1717424891800007e+42,6.641414340000002e+42,27.134221,0.087521249
86320,202015444,9.51473315257496,-7.322398324792715,7.636379,2.0414042865300004e+42,2.0830655985000003e+43,26.383151,0.061755169
87348,201502974,-0.9207806276685456,-11.531681194134634,7.637044,2.4237286244340003e+42,7.412014142e+42,28.738984,0.072482613
87487,204312910,0.7453938414459632,-11.180907621689474,7.620137,2.5526091960058003e+42,3.6570332321000006e+42,27.518796,0.015730427
87521,204446594,2.7623418830056345,-9.865506725020124,7.629115,2.246842448646e+42,1.2079798110999999e+43,27.285113,0.04974272
87532,204446864,2.8500352761169236,-9.777813331908835,7.634624,3.0871859609450006e+42,8.276637965000001e+42,26.930096,0.057984431
88411,204590553,7.147011538570132,-10.567053869910444,7.630108,2.9312343736689997e+42,1.0213360187e+43,27.083225,0.066846698
88766,204750972,10.917827442355602,-11.794761373468504,7.628596,4.523474239536e+42,4.0388162853e+43,26.041109,0.30793181
88767,204750975,10.917827442355602,-11.707067980357214,7.62761,2.1852622613250007e+42,1.2930545925000002e+43,29.222799,0.11327205
