index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
27017,69143756,-8.811515062948935,8.811515062948933,8.837798,3.4970629182405e+42,4.7579087323e+42,27.314799,0.022870045
29316,69683101,9.369710587298638,10.486101635998054,8.841694,5.94239450144e+42,1.3787458239999998e+43,26.430819,0.043544059
29321,69683197,9.449452805062885,10.406359418233807,8.844321,2.1445338928199997e+42,7.394944458e+42,26.868801,0.024702923
29324,69683237,9.449452805062885,10.24687498270532,8.844668,9.03594410146e+42,7.657579747e+42,26.782335,0.036514966
30864,69682626,9.60893724059137,10.087390547176831,8.861572,6.54153180456e+42,1.587750438e+43,27.184634,0.040866062
31855,70894473,4.026981997094308,6.658475183314352,8.854992,5.893231236446001e+42,4.994263759700001e+42,27.374011,0.009900928
31979,70989742,5.382599699086453,7.615381796485278,8.84698,5.740155617030002e+42,4.864538658500002e+42,27.297119,0.021772305
34820,70891356,2.1929109885167026,4.266208650387038,8.846209,4.049655656730001e+42,3.431911573500001e+42,27.654864,0.011554464
36084,70675049,-3.8674975615658225,2.0334265529882147,8.862026,2.4869897356e+42,2.10761842e+42,28.139659,0.010297691
37202,71088727,10.087390547176831,4.106724214858553,8.842575,3.838661561264401e+42,5.4681788622000016e+42,27.136945,0.026017394
37615,70682407,-4.66491973920826,-0.11961332664636627,8.856648,3.319616198116001e+42,2.813234066200001e+42,27.853475,0.011495671
44092,72356408,6.57873296555011,-4.585177521444016,8.851912,2.3762571773669996e+42,7.266841520999999e+42,26.88274,0.0286388
44411,72074499,-6.498990747785865,-7.854608449778009,8.856318,3.954968041720501e+42,5.380908900300001e+42,27.342025,0.023158908
45533,73915889,5.063630828029477,-7.455897360956791,8.853611,6.336045142645e+42,1.4700800795e+43,26.095696,0.069830793
45534,73915909,4.983888610265232,-7.455897360956791,8.859423,3.0322919041249994e+42,1.4103683274999996e+43,26.123414,0.07811275
45548,73916083,4.983888610265232,-7.455897360956791,8.853074,2.9174571494300004e+42,1.0060197067000001e+43,26.768751,0.034598552
46191,73920210,4.664919739208258,-9.449452805062885,8.841246,6.367740341001e+42,3.7678936928999996e+43,25.358446,0.35249954
46195,73920295,4.824404174736746,-9.210226151770154,8.841625,4.0562222444919995e+42,5.811206653999999e+42,26.978232,0.040995507
46200,73920366,4.585177521444014,-9.529195022827128,8.839948,3.8251673474740007e+42,8.875098254000001e+42,26.916815,0.03075255
46202,73920402,4.824404174736746,-9.608937240591372,8.840117,3.0329408197540005e+42,2.5702888303000006e+42,27.841895,0.020075651
46217,73920824,4.585177521444014,-8.652030627420448,8.844916,3.990766669242001e+42,3.3820056519000006e+42,27.588082,0.028313542
