index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
276,260779854,-11.911765686247787,11.911765686247785,7.052013,3.889075114947001e+42,1.0426474839000002e+43,26.189584,0.12991145
927,260808261,-11.08392096674022,9.888145260784839,7.057091,2.546285898002001e+42,1.6534324013000006e+43,27.302164,0.16193986
932,260808315,-10.807972726904364,9.980128007396791,7.057545,2.2852963852470004e+42,6.988673961e+42,26.797277,0.035247875
1114,260808327,-10.807972726904364,10.072110754008746,7.061048,2.1433647597470004e+42,3.0707231515000007e+42,27.588999,0.022420534
2589,263538771,-9.336248781113131,9.612197020948987,7.052504,6.719932458757001e+42,2.3414398811000005e+43,26.648238,0.14664
2591,263538824,-9.336248781113131,9.704179767560937,7.054562,3.586372671244001e+42,8.704788037000003e+42,26.913787,0.064760209
2811,263539983,-8.324438568381657,8.692369554829463,7.048129,2.0842770744179994e+42,1.3534266716999996e+43,26.086263,0.12281747
2822,263538906,-9.152283287889228,9.612197020948987,7.050541,1.9566592577121998e+43,2.8032367589e+43,25.842975,0.091256439
2843,263540099,-8.784352301441418,8.50840406160556,7.050548,2.3703609996612e+42,3.3765826206e+42,27.449605,0.020731141
2937,263750826,-6.760731875978474,10.072110754008746,7.0482,7.336144173224999e+42,9.981148535e+42,26.532488,0.066748967
3518,264117405,1.7936635589330627,11.727800193023882,7.040989,2.5731349957051004e+42,5.970150802100001e+42,27.038707,0.063728381
6201,264116013,3.8172839843960076,9.796162514172888,7.039304,1.1299181931870002e+43,1.5373036642000003e+43,26.384201,0.11890927
6433,264322562,5.932887156470903,10.899955473516314,7.058401,7.005926872714e+42,4.5493031641e+43,25.368713,0.27912854
6605,264489456,9.52021427433703,11.819782939635834,7.054299,3.518562681070499e+42,4.787160110299999e+42,27.145018,0.033705678
7812,263751037,-7.128662862426283,6.392800889530665,7.058025,2.2528152285286e+42,3.2275289807e+42,27.424698,0.034403062
8613,264127786,2.3455600386047757,8.140473075157752,7.038389,7.71945878181e+42,1.8292556355000002e+43,25.881565,0.18385252
