index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
27009,69217552,-8.82583461404381,10.567254896635411,8.944751,3.621894451601999e+42,4.927747553199999e+42,27.390467,0.012826957
27141,69219988,-8.271746342310118,10.408943961854359,8.947889,2.256185834093e+42,3.2323579285e+42,27.656221,0.022052947
28074,69140671,-10.804721298806996,8.271746342310118,8.952226,2.999082061360001e+42,1.0449763280000003e+43,26.875344,0.034221093
34394,69335501,-3.3641073640974173,5.105527646689018,8.950332,2.3191316131620002e+42,7.092145606000001e+42,26.968734,0.021768294
36964,71004383,7.559347135795371,4.709750309736381,8.945156,2.0859880832748003e+42,4.943099723400001e+42,27.154837,0.036103464
38536,71082545,10.092322092292248,4.551439374955327,8.942298,2.1904612658529995e+42,7.632269218999999e+42,27.061897,0.055951951
41948,71095567,10.567254896635411,-0.03957773369526524,8.947636,2.9869459972559994e+42,4.254908827999999e+42,27.409671,0.03373731
43135,71014708,9.775700222730139,-1.4643761467247591,8.952443,2.422049896656e+42,3.450213528e+42,27.70697,0.012878497
44432,72165685,-4.868061244517438,-6.846947929280624,8.942334,5.127510080574e+42,1.5680458961999999e+43,26.316537,0.031801674
44437,72165758,-4.788905777126911,-6.846947929280624,8.941998,4.9961110709659994e+42,4.7133123311e+43,25.776345,0.40022736
45097,70907593,9.379922885777502,-4.393128440174273,8.95927,5.181993615474e+42,7.381757287e+42,27.024223,0.047033321
45100,70907636,9.221611950996445,-4.234817505393218,8.957022,2.1160662632746e+42,3.0316135577e+42,27.959029,0.0061424301
45802,72080029,-7.9551244727480075,-9.221611950996447,8.955617,2.920526112187e+42,7.829828719e+42,26.707171,0.045968257
46246,72360107,6.213704190156404,-7.796813537966953,8.946916,3.759512186083e+42,8.722766093e+42,26.846786,0.027461629
46481,72179104,-0.1187332010857918,-10.092322092292248,8.943621,5.032514250494001e+42,7.209905803000002e+42,27.030033,0.024253775
