index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
94,146796679,-2.5955249446448097,7.361078941369705,7.999733,8.57832310725e+42,2.0327779875e+43,26.157109,0.12817381
135,147088266,7.531277298395592,8.977963333115651,8.010578,2.2399902483840004e+42,3.5555400768000007e+43,27.150393,0.19397528
163,146810079,-0.5531446603341398,6.935583048804979,8.006045,8.403435348693e+42,2.9280262539e+43,25.716689,0.16554183
170,146976241,2.1700290520800856,7.956773190960314,8.007874,2.6359182013142002e+42,3.7763871079000004e+42,27.499888,0.02147087
233,147251717,10.850145260400431,8.722665797576816,8.012102,7.205557563699999e+42,6.106404714999999e+42,27.027608,0.018547284
238,147252073,11.19054197445221,8.382269083525037,8.011176,7.005064166478001e+42,1.8780332886000002e+43,26.064827,0.093838858
243,147252133,11.360740331478098,8.467368262037981,8.010464,3.447878092424e+42,2.9219305868e+42,27.761,0.012079777
321,148873389,-5.063401121520202,2.340227409105975,7.998032,2.142568037049999e+42,7.388165644999997e+42,27.874722,0.028166523
322,148873394,-5.063401121520202,2.340227409105975,7.998872,2.5051711213980005e+42,1.3468661943000002e+43,26.31197,0.075115545
324,148873405,-5.063401121520202,2.340227409105975,7.997191,3.5338572143385004e+42,4.8079689991000004e+42,27.330525,0.028349243
387,147246030,10.67994690337454,6.16969044218848,8.011917,3.1935154920199995e+42,7.426780213999999e+42,26.751227,0.029624923
666,151071426,-4.552806050442534,-9.233260868654487,7.991101,5.581165655422001e+42,4.729801402900001e+42,27.205467,0.035269264
724,151224269,0.8935413743859164,-10.084252653783931,8.003362,3.7424431548504e+42,5.3311156052000005e+42,27.190047,0.024421305
1432,109115909,-1.1488389099247516,9.57365758270626,8.009876,2.758922394136e+42,6.696413578e+42,26.812584,0.029775917
2966,109124854,0.5531446603341378,7.616376476908536,8.010358,2.377151436865e+42,5.5282591555e+42,27.295877,0.024567071
