index,halo_id_nbody,gal coord y (pMpc),gal coord z (pMpc),Redshift,f_esc_lum,lya_lum,NIRCam_F200W_dust,mstar
4894,630684046,10.379023595886277,12.754322528278163,5.749796,9.300786801684e+42,1.3324909458e+43,26.219337,0.21789317
4910,630681993,12.547774795026692,13.167417994781095,5.752826,2.8728564150480003e+42,8.785493624e+42,26.470558,0.12245045
5359,630678324,9.2430110630032,13.4772395946583,5.745164,4.092469430467999e+42,3.468194432599999e+42,27.048649,0.038936531
5415,630678299,9.346284929628935,13.373965728032566,5.746912,1.0813284415417999e+43,2.5623896719e+43,25.643832,0.45697952
5416,630678307,9.346284929628935,13.373965728032566,5.741341,6.250253416028998e+42,2.1777886466999995e+43,26.737021,0.27600881
9911,630679075,10.99866679564068,11.824857728646554,5.745613,2.7882728522774995e+42,3.793568506499999e+42,27.176756,0.02452823
9924,630683733,10.069201996009072,11.101940662266415,5.753176,2.2327975597059998e+42,7.779782438e+42,26.24392,0.10763226
11348,625272869,5.731699597728243,12.134679328523752,5.74461,3.21036926099e+42,1.1070238831000002e+43,26.691339,0.085584478
13043,620287417,-2.943305198833421,13.06414412815536,5.750642,2.455275472561999e+42,2.0807419258999993e+42,27.6448,0.019744564
13623,615173532,-10.895392929014946,13.993608927786969,5.739431,2.6185504767786e+42,3.7301288843e+42,27.193138,0.026331045
13629,615173693,-11.101940662266415,14.406704394289903,5.739339,4.397291732886e+42,3.7265184177e+42,26.962671,0.056235948
13673,615173857,-11.205214528892148,14.096882794412704,5.749809,2.7349488601190002e+42,9.529438537000001e+42,26.160304,0.11558448
16551,630351819,14.096882794412704,8.416820129997326,5.742074,2.120251214464e+42,1.6564462613e+43,25.834218,0.063901555
16565,630351943,14.406704394289903,8.416820129997326,5.743333,2.2738390268265e+42,3.0936585399e+42,27.670137,0.04163193
20336,625616322,1.7040187993246139,10.792119062389212,5.740417,2.861784239847e+42,8.751633760999999e+42,26.566604,0.082583631
21013,625617279,-0.5680062664415362,11.618309995395084,5.746537,6.706008747924001e+42,2.0507672012000004e+43,27.460522,0.53335998
21498,620308026,-3.6662222652135594,12.444500928400958,5.748728,7.363476112844e+42,1.7872514837e+43,25.667073,0.1519475
